customer_id,gender,senior_citizen,partner,dependents,count,country,state,city,zip_code,lat_long,latitude,longitude,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,payment_method,contract,tenure_months,monthly_charges,total_charges,churn_label,churn_value,churn_score,cltv,churn_reason
5556-WEOX,Female,Yes,No,No,1,United States,California,West Brian,08547,"65.9545915, -56.873244",-66.136623,-138.062401,Yes,No,DSL,No,No,Yes,No,No internet service,No internet service,No,Mailed check,One year,48,90.46,4342.08,Yes,1,57,2022,Price too high
0345-AHPW,Male,No,Yes,Yes,1,United States,California,South Antonio,68611,"-37.768214, -7.611732",32.7534825,15.580205,No,No phone service,DSL,No internet service,Yes,No internet service,Yes,No,No,No,Credit card,One year,17,45.69,776.73,No,0,35,7496,
9894-CNVB,Male,Yes,Yes,No,1,United States,California,South Deborah,15852,"53.3342365, 64.580623",-26.3005415,-65.275439,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,No,No,Mailed check,One year,40,39.13,1565.2,Yes,1,88,6262,Moved
4594-WQZG,Male,Yes,No,Yes,1,United States,California,South Jessicaview,27894,"29.154980, 78.083514",-16.5922135,40.726299,Yes,No,No,No,No,No,No,No internet service,Yes,Yes,Mailed check,Month-to-month,64,73.73,4718.72,Yes,1,34,5713,Moved
3392-HLZD,Male,No,No,No,1,United States,California,South Michelle,66370,"60.8530605, -54.593066",-9.120756,-158.881466,No,No,No,No,Yes,No,No,No,No internet service,Yes,Electronic check,Two year,60,105.57,6334.2,No,0,8,3342,
1111-FEOI,Female,No,No,Yes,1,United States,California,South Joshuatown,78607,"88.066991, -172.025575",-71.397347,-172.92171,Yes,No phone service,DSL,No internet service,No,Yes,No,Yes,Yes,Yes,Electronic check,Month-to-month,12,23.82,285.84,Yes,1,3,7634,Competitor made better offer
0322-WHIH,Female,Yes,No,Yes,1,United States,California,Kathleenville,62735,"-21.2294255, 121.413204",85.8606695,43.738125,Yes,No,DSL,No,No,No internet service,Yes,Yes,No internet service,Yes,Credit card,One year,2,107.05,214.1,No,0,60,3159,
4309-GVRY,Male,No,No,No,1,United States,California,Lake Edwardmouth,84143,"-41.4574225, 156.345650",-89.8610275,-79.417609,No,No phone service,DSL,No internet service,No internet service,Yes,No,No internet service,No internet service,No,Electronic check,Two year,10,117.07,1170.7,No,0,1,4234,
8296-MRIQ,Male,No,No,Yes,1,United States,California,Rollinsview,21847,"75.4129725, 99.140061",-40.7783215,-115.188366,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No,No,No,No,Credit card,Month-to-month,40,51.41,2056.4,Yes,1,49,6106,
7342-UHGT,Female,Yes,No,Yes,1,United States,California,West Emilyborough,04155,"-73.964182, 91.406019",-21.9907615,169.965075,No,No,No,No,No,Yes,No internet service,No,No,Yes,Bank transfer,One year,56,51.42,2879.52,No,0,71,3011,
4884-DPMM,Male,No,No,Yes,1,United States,California,Susanfurt,12666,"29.2355925, -76.501714",-43.3113615,11.762777,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Bank transfer,Two year,19,35.62,676.78,Yes,1,86,4632,Competitor made better offer
3461-FHRM,Male,Yes,Yes,Yes,1,United States,California,Thomasborough,04959,"36.288939, 112.011367",10.3414385,76.155111,No,No phone service,DSL,No internet service,No,No,No internet service,No internet service,No internet service,No,Bank transfer,Month-to-month,32,67.43,2157.76,No,0,44,5176,
8906-VZNL,Male,Yes,No,No,1,United States,California,New Christopher,08748,"48.005048, 42.767036",-55.060585,-53.010689,Yes,Yes,No,Yes,No,Yes,No internet service,No internet service,Yes,No,Credit card,One year,24,29.72,713.28,No,0,51,3980,
2382-ODNM,Female,Yes,No,No,1,United States,California,West Jamesburgh,94976,"9.399297, -165.483593",-67.3987855,79.243044,Yes,No,Fiber optic,No,No internet service,Yes,No,Yes,No,No,Electronic check,Two year,43,58.01,2494.43,No,0,95,6789,
2195-TDBB,Male,No,Yes,No,1,United States,California,Benjaminbury,32274,"-48.9890025, 102.349438",-13.539042,-63.496926,No,No,Fiber optic,No,Yes,No internet service,No,No,No,Yes,Mailed check,Month-to-month,45,36.75,1653.75,No,0,99,7871,
1138-XICC,Male,Yes,Yes,Yes,1,United States,California,East Stacy,57959,"29.7949345, 134.202436",16.195271,136.813886,Yes,Yes,No,No internet service,Yes,Yes,Yes,No,No internet service,Yes,Electronic check,Two year,30,56.04,1681.2,Yes,1,72,3297,Price too high
5168-MOYS,Female,No,No,Yes,1,United States,California,Chambersshire,56391,"80.4335135, -143.967225",-16.7951135,-47.521294,Yes,No,Fiber optic,No internet service,No,No internet service,No,Yes,Yes,Yes,Credit card,One year,49,86.95,4260.55,No,0,51,5614,
8379-INUD,Female,Yes,Yes,No,1,United States,California,South Matthew,00614,"2.414355, -164.079913",-85.994114,-118.992644,No,No,Fiber optic,No internet service,Yes,No,No internet service,No internet service,No,Yes,Electronic check,Month-to-month,71,83.71,5943.41,Yes,1,78,6152,Competitor made better offer
2964-KUZQ,Male,No,Yes,No,1,United States,California,Victorview,29251,"-28.784474, -34.490563",78.364696,33.240991,Yes,No,No,No,Yes,Yes,Yes,No internet service,No,Yes,Mailed check,One year,23,45.95,1056.85,Yes,1,65,2685,Price too high
1169-SNWO,Female,Yes,No,No,1,United States,California,Smithtown,54477,"53.6972925, 170.134157",-34.3358165,-61.435104,No,Yes,DSL,No internet service,Yes,No internet service,Yes,No,No internet service,Yes,Bank transfer,Two year,4,41.86,167.44,No,0,44,4137,
6164-NPRD,Female,Yes,Yes,No,1,United States,California,Walkerland,23424,"55.382610, 50.411895",-45.787649,130.822281,No,No phone service,No,No,No,No internet service,No,No internet service,No,No,Mailed check,Month-to-month,33,55.18,1820.94,No,0,46,5980,
8000-FFRW,Male,Yes,No,No,1,United States,California,New Angelahaven,21823,"16.5967325, -2.618495",85.871547,144.436572,Yes,Yes,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer,One year,29,56.75,1645.75,Yes,1,43,7306,
7687-PXXW,Male,Yes,No,Yes,1,United States,California,Gibbsbury,95040,"25.0747405, 119.152218",74.7826475,-147.687589,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,Yes,No internet service,No,Credit card,Two year,38,93.19,3541.22,No,0,70,2381,
5242-CYGR,Female,No,Yes,Yes,1,United States,California,East Michaelmouth,52476,"-32.0791035, -10.645468",62.725947,13.797244,Yes,No phone service,DSL,No,No,Yes,Yes,No,No internet service,No,Bank transfer,Month-to-month,47,117.92,5542.24,Yes,1,33,5505,Moved
6770-MBMV,Male,No,Yes,No,1,United States,California,Lake Tina,49410,"-37.860222, -41.178879",1.1335425,-74.201889,Yes,No,DSL,Yes,Yes,No internet service,Yes,No,Yes,No,Credit card,Month-to-month,34,54.23,1843.82,No,0,0,7276,
6951-WQYO,Male,Yes,No,No,1,United States,California,Jaimefort,53899,"50.7568095, -42.805809",71.4434985,154.661082,No,No phone service,DSL,No internet service,No internet service,No,No internet service,No internet service,Yes,Yes,Bank transfer,One year,16,28.88,462.08,Yes,1,98,7600,Competitor made better offer
9553-QDLR,Female,No,No,No,1,United States,California,New Alexandraport,15958,"58.2789785, -167.648964",88.3190575,114.23725,Yes,No,No,No internet service,No,No,No internet service,No,No,Yes,Credit card,Month-to-month,11,71.79,789.69,No,0,47,7089,
5787-OBDJ,Female,No,Yes,Yes,1,United States,California,Mitchellchester,17080,"-21.0700135, -102.906844",66.0839335,-104.161642,No,No,Fiber optic,Yes,No,No,No,No,No,No,Credit card,One year,3,54.9,164.7,Yes,1,39,5884,
4836-LUOA,Female,Yes,No,No,1,United States,California,Travisview,48361,"-65.6710375, 38.449753",-24.2543145,16.910558,No,Yes,No,No,No,No internet service,No internet service,Yes,No,No,Credit card,Month-to-month,11,108.07,1188.77,No,0,48,5506,
6428-FZRT,Male,No,No,No,1,United States,California,North Joshua,90984,"-48.0704345, 106.490962",-21.5247645,-105.242962,No,Yes,Fiber optic,No,Yes,Yes,No internet service,No internet service,No,Yes,Electronic check,Two year,50,77.28,3864.0,No,0,49,5499,
0335-JSPV,Female,Yes,No,No,1,United States,California,Caitlinton,62411,"22.931440, -147.381093",78.558631,16.712755,No,Yes,No,No,No,No,No internet service,No internet service,No internet service,Yes,Electronic check,One year,10,37.92,379.2,Yes,1,94,2330,
8165-XBLK,Female,Yes,No,Yes,1,United States,California,Ryanstad,09736,"-56.650995, -179.645970",-1.43279,-74.999281,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No,No internet service,Yes,Credit card,Two year,65,98.86,6425.9,No,0,10,2379,
4713-DYNF,Female,No,No,Yes,1,United States,California,West Williehaven,32258,"-73.6596935, -114.530981",24.9576845,-147.517886,No,No,Fiber optic,Yes,No,No,No,No,Yes,Yes,Bank transfer,Two year,15,28.36,425.4,Yes,1,55,2024,Moved
9259-UTUU,Female,Yes,Yes,No,1,United States,California,North Jasmine,37772,"-53.4704255, -50.502494",-30.9406505,85.51431,No,No,Fiber optic,No internet service,No,Yes,No,Yes,Yes,No,Credit card,Month-to-month,60,106.79,6407.4,Yes,1,43,5317,Price too high
8315-SKMZ,Male,No,No,Yes,1,United States,California,Charlesstad,47279,"67.148066, -147.990131",-84.613302,-121.615504,Yes,No phone service,No,No,Yes,Yes,No,Yes,No,Yes,Credit card,Two year,53,50.13,2656.89,No,0,35,2254,
6778-TTOT,Female,No,Yes,Yes,1,United States,California,Montgomeryberg,36392,"3.007326, -44.776293",-27.594434,-24.373057,No,No,Fiber optic,No internet service,No internet service,No internet service,No,No internet service,Yes,No,Credit card,Month-to-month,23,88.9,2044.7,Yes,1,26,3841,Moved
3023-PXKP,Female,No,Yes,Yes,1,United States,California,Craigfurt,02403,"33.9497055, -33.970490",-43.0115085,77.927153,Yes,No phone service,Fiber optic,No,No internet service,Yes,Yes,No internet service,No internet service,Yes,Electronic check,One year,3,47.13,141.39,Yes,1,100,4724,Moved
9189-HLZR,Male,No,Yes,Yes,1,United States,California,South Brianmouth,35110,"-68.851110, 64.137113",-40.710772,179.001495,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,Credit card,Two year,61,83.9,5117.9,Yes,1,20,7769,Competitor made better offer
4572-CZOG,Female,Yes,Yes,Yes,1,United States,California,Kelleyhaven,60867,"45.5317395, 41.319706",50.93311,-49.705554,Yes,Yes,No,Yes,No internet service,No,No internet service,Yes,No,Yes,Electronic check,Month-to-month,52,109.8,5709.6,Yes,1,19,3538,Competitor made better offer
8510-GADB,Male,Yes,No,No,1,United States,California,Gomezchester,57279,"20.797713, -174.746594",-8.5131605,103.881339,Yes,No phone service,No,No,No internet service,Yes,No,No,Yes,Yes,Bank transfer,Month-to-month,19,43.98,835.62,No,0,0,6647,
2217-LKTT,Female,Yes,Yes,No,1,United States,California,Lake Rebeccastad,63109,"29.082193, -163.885506",-80.732595,-19.113001,Yes,No phone service,DSL,Yes,Yes,No internet service,No,No,No internet service,Yes,Credit card,Month-to-month,71,82.23,5838.33,Yes,1,88,5457,Moved
3399-KDVF,Male,Yes,Yes,Yes,1,United States,California,North Wendyton,13849,"13.015612, -86.740186",21.389939,-43.084923,No,No,Fiber optic,No internet service,No,Yes,Yes,No,No internet service,Yes,Bank transfer,Two year,19,115.52,2194.88,Yes,1,42,3168,Price too high
0436-OCCD,Male,No,No,No,1,United States,California,South Deanfurt,23142,"48.432526, 95.307624",-10.21464,-165.395223,No,Yes,No,No,No,Yes,Yes,No,No,No,Electronic check,One year,52,63.52,3303.04,No,0,18,5920,
7634-MPUQ,Female,Yes,No,Yes,1,United States,California,Reedstad,44528,"71.7463675, -172.292752",3.468275,-83.683341,Yes,No,No,Yes,No,No,No,No,No internet service,No,Electronic check,One year,3,68.11,204.33,Yes,1,96,3852,Moved
8882-RBLV,Male,Yes,Yes,Yes,1,United States,California,Mcmillanstad,53178,"62.392631, 16.901494",23.9010965,-62.248268,No,No,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,No internet service,No,Electronic check,Month-to-month,67,96.24,6448.08,Yes,1,97,2051,Price too high
0781-AOCS,Male,Yes,Yes,No,1,United States,California,Scottton,45078,"82.947518, -166.476310",60.6671275,-102.477683,Yes,Yes,DSL,No,No internet service,Yes,No internet service,Yes,No,Yes,Credit card,Two year,36,97.4,3506.4,No,0,70,5395,
7899-DMTN,Male,Yes,Yes,No,1,United States,California,Lake Michelle,93319,"-76.956514, -55.291559",84.7229255,86.218292,No,No phone service,No,No,No internet service,Yes,Yes,Yes,Yes,No,Mailed check,One year,9,21.0,189.0,No,0,36,4110,
8284-TRNW,Male,No,Yes,No,1,United States,California,Angelicamouth,22092,"-47.1755155, -110.687125",-59.717592,-65.073118,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No internet service,No,Credit card,Month-to-month,53,107.2,5681.6,No,0,28,4642,
4742-GKER,Female,Yes,Yes,Yes,1,United States,California,Port Christineberg,67251,"33.128055, -12.282403",-12.9418925,-15.879564,Yes,No phone service,Fiber optic,Yes,No,No internet service,No internet service,No,No,No,Bank transfer,Two year,24,100.82,2419.68,Yes,1,5,7868,Moved
3231-BMSM,Female,Yes,No,Yes,1,United States,California,Port Oliviamouth,45420,"1.1387535, -145.495983",-88.1479025,152.196978,No,Yes,No,Yes,No internet service,No internet service,No,No internet service,Yes,No,Electronic check,Two year,31,64.52,2000.12,Yes,1,61,5479,Competitor made better offer
8551-MCNJ,Female,No,No,No,1,United States,California,Harperside,91347,"-39.0054505, 74.014666",-45.7680885,72.195432,No,Yes,DSL,No internet service,No internet service,No internet service,Yes,No,No internet service,Yes,Credit card,Month-to-month,52,55.34,2877.68,No,0,28,2735,
4732-ITLH,Male,Yes,No,Yes,1,United States,California,Johnsonshire,87722,"-39.5391595, 78.105931",-23.655062,-135.140085,Yes,No phone service,DSL,Yes,Yes,No internet service,No,Yes,No,No,Electronic check,One year,68,51.08,3473.44,Yes,1,8,5656,Competitor made better offer
2772-CIYY,Female,No,Yes,No,1,United States,California,Emmashire,07150,"41.775554, 103.362955",67.2597805,116.552808,Yes,No phone service,Fiber optic,Yes,No,Yes,No internet service,Yes,No internet service,Yes,Bank transfer,One year,42,83.71,3515.82,No,0,85,7663,
5907-DYMS,Female,Yes,Yes,Yes,1,United States,California,Michaelburgh,51982,"-47.026218, -1.763872",-57.948795,11.779077,No,No,No,Yes,Yes,Yes,No,No internet service,No,Yes,Electronic check,One year,14,57.75,808.5,Yes,1,39,4677,Moved
8722-ZMGJ,Male,Yes,No,No,1,United States,California,Combsfort,51901,"18.2109475, 29.428820",80.851371,154.948857,No,No phone service,No,Yes,No internet service,Yes,Yes,No,No,Yes,Electronic check,One year,35,58.05,2031.75,Yes,1,22,2918,Competitor made better offer
6886-BIKR,Female,Yes,No,No,1,United States,California,Irwinchester,44986,"11.539269, -94.870339",57.960165,162.670893,No,No,No,No,Yes,No,No,No internet service,Yes,No,Bank transfer,One year,44,34.92,1536.48,No,0,36,2093,
0825-NWTN,Female,No,Yes,No,1,United States,California,Lisafurt,74958,"3.2827255, 44.025575",-54.8636535,79.501185,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,No internet service,Yes,Credit card,Month-to-month,3,88.97,266.91,Yes,1,64,7335,Moved
1297-TNWT,Male,No,No,No,1,United States,California,Lake Russell,80732,"-16.623710, -83.166829",-60.868717,-122.484406,Yes,No phone service,DSL,No internet service,Yes,No,No internet service,Yes,Yes,Yes,Credit card,One year,9,90.25,812.25,No,0,81,3223,
3030-KDJP,Female,No,No,No,1,United States,California,East Evelyn,70023,"-71.102132, -107.015113",75.817399,171.610651,Yes,No phone service,No,No,No internet service,No internet service,Yes,Yes,No internet service,No,Electronic check,Two year,54,37.25,2011.5,Yes,1,15,2895,Competitor made better offer
5761-UZRN,Male,No,No,Yes,1,United States,California,North Ebonyberg,34695,"29.5047605, -179.670415",80.927525,-175.831413,No,No,DSL,Yes,Yes,No,No,No internet service,Yes,No,Electronic check,Month-to-month,59,21.9,1292.1,No,0,25,5544,
3926-FADV,Male,Yes,Yes,Yes,1,United States,California,South Brian,74497,"10.8326835, -122.722400",62.0103015,63.705738,Yes,Yes,No,No,No,Yes,Yes,No,No internet service,Yes,Electronic check,One year,4,20.68,82.72,No,0,38,4244,
5220-WHIG,Female,No,No,No,1,United States,California,East Anne,33602,"-77.635645, -116.978449",-12.401572,162.127457,No,Yes,DSL,No,No internet service,No,No,No internet service,No internet service,Yes,Mailed check,One year,13,51.84,673.92,Yes,1,47,7977,Competitor made better offer
1460-ARUR,Female,Yes,No,No,1,United States,California,Rasmussenmouth,21896,"-41.5155705, -8.045888",72.9722195,46.405477,No,No,No,No internet service,No internet service,Yes,No internet service,Yes,No internet service,No,Mailed check,Two year,62,87.74,5439.88,No,0,87,4220,
0586-YKTI,Female,Yes,Yes,Yes,1,United States,California,East Rachel,90288,"-10.283832, -100.164411",-23.522729,-49.11054,No,No,DSL,No internet service,Yes,No internet service,No,No,No internet service,Yes,Mailed check,Two year,18,33.58,604.44,No,0,3,3852,
0605-PHTA,Male,No,No,No,1,United States,California,Raymondshire,71825,"-59.0322475, -174.727456",-70.232543,31.62807,Yes,No phone service,No,No,No,Yes,No,Yes,No,Yes,Credit card,One year,66,82.3,5431.8,Yes,1,95,7676,Price too high
1515-MAEL,Female,No,No,Yes,1,United States,California,Lewiston,99067,"-21.048828, 33.298927",-9.962608,-27.09838,No,No,DSL,No,No,Yes,No internet service,No,Yes,No,Mailed check,One year,21,102.79,2158.59,Yes,1,79,6426,Moved
2392-RSVH,Female,Yes,No,Yes,1,United States,California,East Geraldland,43183,"77.3439585, -39.315161",-16.591813,44.279429,Yes,Yes,No,No internet service,No,No internet service,No internet service,Yes,Yes,No,Credit card,Two year,61,113.29,6910.69,Yes,1,87,7139,Competitor made better offer
2768-CXLP,Male,No,No,Yes,1,United States,California,South Benjamin,84447,"-53.6375355, -133.469590",-63.5221475,-167.485357,No,No phone service,DSL,No,No internet service,No,No,No internet service,No internet service,No,Mailed check,One year,26,28.9,751.4,No,0,61,5162,
6485-AYKN,Male,Yes,Yes,No,1,United States,California,East Troy,64729,"-1.1437455, 52.723533",-44.6453415,-109.924635,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Mailed check,One year,20,103.58,2071.6,Yes,1,17,3053,
0976-TZEN,Male,No,Yes,Yes,1,United States,California,West Christie,35005,"62.618968, 65.846287",38.5158605,-175.839275,Yes,No phone service,No,No,No,Yes,No internet service,No internet service,Yes,No,Mailed check,Month-to-month,45,78.84,3547.8,Yes,1,38,5699,
9157-VIRT,Female,No,Yes,Yes,1,United States,California,Port Tammy,43132,"76.1650545, -162.522340",7.616862,-10.932524,Yes,Yes,No,No,No internet service,Yes,No internet service,Yes,Yes,Yes,Mailed check,Two year,28,90.2,2525.6,No,0,18,7217,
0590-PMVI,Female,Yes,Yes,Yes,1,United States,California,East William,43887,"23.744182, -49.938368",-84.0786215,-177.256607,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No internet service,No,Electronic check,Month-to-month,50,107.13,5356.5,Yes,1,90,2087,Competitor made better offer
8403-TLCK,Female,No,Yes,No,1,United States,California,Perezview,09339,"39.155335, -1.654690",-4.042765,3.547617,Yes,No phone service,DSL,No internet service,No,No internet service,Yes,Yes,No,No,Bank transfer,Month-to-month,45,56.68,2550.6,Yes,1,17,3791,Competitor made better offer
7296-FOAP,Female,Yes,No,Yes,1,United States,California,South Dennisberg,82463,"-24.118860, 155.961022",-58.1289045,-109.141636,No,No,No,No,Yes,Yes,No internet service,No,No internet service,No,Credit card,Two year,35,100.33,3511.55,No,0,35,5660,
4484-ZLKC,Female,No,No,Yes,1,United States,California,Lake Francisco,01964,"-4.5310635, -117.577639",65.8702485,107.253311,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,No internet service,No,Bank transfer,Two year,47,80.73,3794.31,Yes,1,76,4737,Moved
4117-VDMZ,Female,Yes,No,No,1,United States,California,Brownmouth,36945,"-45.6951005, 175.185894",13.933453,-40.354629,Yes,Yes,DSL,No,No internet service,No internet service,No,No internet service,No internet service,Yes,Bank transfer,One year,28,32.69,915.32,Yes,1,67,4484,Price too high
7694-KNBN,Female,No,Yes,No,1,United States,California,Lake Kevinburgh,47874,"16.819862, 133.902462",6.198067,-177.214234,No,Yes,DSL,No,No internet service,No internet service,No,No,No internet service,No,Bank transfer,Two year,4,78.55,314.2,No,0,40,2503,
6506-XXBW,Female,Yes,Yes,No,1,United States,California,Nathanhaven,19882,"59.557305, 178.682551",40.3204,-167.606941,No,No phone service,Fiber optic,No,No internet service,No internet service,No internet service,No,No internet service,No,Credit card,One year,57,40.16,2289.12,Yes,1,69,6105,Moved
5161-LMFN,Male,No,Yes,No,1,United States,California,Andersonhaven,63485,"-47.5209185, -14.978763",73.687482,8.609815,No,No phone service,DSL,No internet service,No internet service,No,Yes,No,Yes,Yes,Mailed check,Two year,2,97.5,195.0,No,0,10,3879,
1687-SORY,Female,Yes,No,Yes,1,United States,California,Webbton,99066,"-43.995790, -75.977586",41.993278,54.696215,No,Yes,Fiber optic,No internet service,No,Yes,No,No internet service,No,Yes,Credit card,Two year,33,56.98,1880.34,No,0,14,4149,
6490-BIYH,Female,Yes,Yes,Yes,1,United States,California,Port Frances,14668,"-13.8422965, -88.297893",18.3014805,26.827501,Yes,No phone service,Fiber optic,Yes,Yes,No,No internet service,Yes,No,No,Mailed check,One year,29,20.44,592.76,Yes,1,94,4258,Price too high
9185-RKUU,Female,No,No,Yes,1,United States,California,New Dawn,03767,"40.4287165, 79.250584",58.4386225,66.436161,No,No phone service,Fiber optic,No,Yes,No internet service,No internet service,No,Yes,Yes,Bank transfer,Month-to-month,25,109.51,2737.75,Yes,1,64,4867,Moved
4893-LLBN,Male,No,Yes,Yes,1,United States,California,Port Barryland,69577,"-41.604494, 34.193409",-41.901016,168.538738,No,Yes,Fiber optic,Yes,No internet service,No internet service,No,No,Yes,Yes,Bank transfer,Month-to-month,15,50.75,761.25,Yes,1,14,6663,Price too high
2221-RDKV,Male,No,Yes,Yes,1,United States,California,Alanhaven,13051,"2.258046, 116.827316",-7.8792675,-122.591349,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,Yes,Bank transfer,One year,7,36.78,257.46,Yes,1,65,2056,Price too high
7819-UYBI,Male,Yes,Yes,No,1,United States,California,Kathleentown,82867,"53.5674065, -80.740989",65.748624,-177.342289,No,No phone service,No,No,Yes,Yes,No internet service,No,Yes,Yes,Mailed check,One year,31,43.05,1334.55,No,0,39,5255,
7601-VONH,Male,No,No,No,1,United States,California,Amymouth,03703,"11.3219615, 101.552196",68.8801565,-41.274181,No,No,No,Yes,Yes,Yes,No,No,No,No,Electronic check,One year,57,57.06,3252.42,Yes,1,42,3884,Competitor made better offer
0023-NQGL,Female,No,Yes,Yes,1,United States,California,Lake Donna,63596,"-35.7756285, 88.496721",33.83848,-1.925912,Yes,No phone service,DSL,No internet service,No internet service,Yes,Yes,Yes,No internet service,No,Electronic check,Two year,60,59.27,3556.2,Yes,1,69,7044,
4651-JPVF,Male,Yes,No,No,1,United States,California,East Richard,75804,"-68.0762745, -44.443850",-48.999732,-134.354868,No,No phone service,No,Yes,No internet service,Yes,No,No,Yes,Yes,Mailed check,Two year,55,61.27,3369.85,Yes,1,12,2700,Price too high
9336-QTIR,Female,Yes,No,No,1,United States,California,West Robert,15258,"-71.7980155, -26.010811",23.1247705,-109.795232,No,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,No internet service,Yes,Bank transfer,Month-to-month,35,51.1,1788.5,No,0,10,5216,
4066-USAQ,Female,Yes,Yes,No,1,United States,California,Baileybury,95227,"-9.933487, 19.952738",65.6120875,-68.954004,Yes,No phone service,No,No,Yes,Yes,Yes,No,No internet service,Yes,Bank transfer,One year,27,93.63,2528.01,Yes,1,16,4710,Competitor made better offer
0322-ZACN,Female,No,Yes,Yes,1,United States,California,Wilsonside,26005,"43.2242685, 177.892183",-30.4542755,74.250834,No,No phone service,Fiber optic,No internet service,No internet service,Yes,No,No,Yes,Yes,Mailed check,Two year,59,67.03,3954.77,Yes,1,35,2435,Price too high
3929-ZTBD,Male,No,No,Yes,1,United States,California,Cunninghamshire,47448,"-82.089929, -95.190508",49.1866325,84.514384,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,Credit card,Two year,72,39.78,2864.16,No,0,24,4283,
7818-IMQC,Female,No,Yes,Yes,1,United States,California,North Robertport,56781,"-46.0532645, -105.616053",24.6043905,-85.522985,Yes,No,DSL,No internet service,No internet service,No,Yes,Yes,No internet service,No,Electronic check,One year,69,113.68,7843.92,Yes,1,10,4238,Price too high
6468-ZTTO,Male,No,No,Yes,1,United States,California,Gardnerburgh,79735,"-36.8421945, 162.303603",-69.783315,-132.82181,No,No,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,Two year,50,24.33,1216.5,Yes,1,82,4519,Moved
4297-BKSU,Female,Yes,Yes,Yes,1,United States,California,South Travis,14999,"11.111391, -23.183197",-7.058383,-5.598433,Yes,No phone service,Fiber optic,Yes,Yes,No,No internet service,Yes,No,No,Credit card,Month-to-month,44,24.17,1063.48,No,0,70,3497,
4678-KCAM,Female,No,Yes,No,1,United States,California,Hunterview,99060,"-59.780918, -42.746635",42.0464605,173.40326,No,No phone service,No,No internet service,No,No,No,Yes,Yes,No,Bank transfer,Month-to-month,5,105.32,526.6,No,0,24,3321,
8075-DHYU,Female,No,No,No,1,United States,California,Laurieborough,91787,"15.326094, 158.431174",78.427578,154.524057,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No internet service,No,Bank transfer,Two year,43,111.11,4777.73,No,0,14,2937,
3154-GIKB,Male,Yes,No,Yes,1,United States,California,South Jackieshire,72041,"-2.3443005, 20.767093",-83.2333535,-106.520833,Yes,No phone service,No,No internet service,No,No,Yes,No internet service,Yes,No,Electronic check,Month-to-month,30,80.96,2428.8,No,0,88,4144,
4577-CMYN,Male,No,Yes,Yes,1,United States,California,Garnerchester,89365,"-45.263933, -166.046606",-72.678795,-119.688814,Yes,No phone service,No,Yes,No internet service,No internet service,Yes,No internet service,No internet service,Yes,Electronic check,Month-to-month,1,60.16,60.16,No,0,80,6295,
5182-FHAM,Female,No,Yes,No,1,United States,California,Susanbury,27753,"20.1624345, 100.518946",33.273339,109.276005,No,No,No,No internet service,No,No internet service,Yes,No,No,No,Mailed check,One year,5,42.89,214.45,No,0,18,4019,
0084-QZDF,Male,No,Yes,Yes,1,United States,California,Gonzalesville,47913,"-40.4720275, 114.953141",-76.916424,-171.461051,No,No,Fiber optic,No internet service,Yes,Yes,No,No,Yes,Yes,Electronic check,Two year,30,76.6,2298.0,No,0,15,7031,
5666-GUTI,Male,Yes,No,Yes,1,United States,California,North Anthonyside,95453,"50.4720565, 151.140735",40.5607455,-1.219792,Yes,Yes,No,No internet service,No internet service,Yes,No internet service,No internet service,No,No,Credit card,Month-to-month,26,55.33,1438.58,Yes,1,7,7910,Price too high
3012-KFPI,Male,No,No,Yes,1,United States,California,Greenborough,97243,"53.6122185, -29.531538",60.8805505,172.103476,No,Yes,Fiber optic,Yes,Yes,No,Yes,No internet service,No internet service,Yes,Electronic check,Two year,67,44.75,2998.25,No,0,42,3606,
9524-AYGP,Male,Yes,Yes,Yes,1,United States,California,Holmesport,91945,"33.398765, -88.032528",35.743149,-114.087924,No,No phone service,DSL,No internet service,No,Yes,Yes,No internet service,No,Yes,Bank transfer,One year,37,83.76,3099.12,No,0,67,4003,
