customer_id,gender,senior_citizen,partner,dependents,count,country,state,city,zip_code,lat_long,latitude,longitude,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,payment_method,contract,tenure_in_months,monthly_charges_amount,total_charges,churn_label,churn_value,churn_score,cltv,churn_reason
7074-STDCN,Male,No,No,No,1,United States,California,Artesia,90701,33.867593& -118.080637,33.867593,-118.080637,No,No phone service,DSL,No,No,No,Yes,No,Yes,Yes,Electronic check,Month-to-month,39,40.6,1494.5,No,0,58,4436,
8739-QOTTN,Female,No,Yes,No,1,United States,California,Avalon,90704,33.391181& -118.421305,33.391181,-118.421305,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,Month-to-month,2,20.35,41.85,No,0,74,5761,
1399-OUPJN,Female,No,Yes,Yes,1,United States,California,Bellflower,90706,33.887676& -118.127289,33.887676,-118.127289,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),Two year,57,19.75,1272.05,No,0,80,4235,
0277-BKSQP,Male,No,Yes,Yes,1,United States,California,Harbor City,90710,33.798266& -118.300237,33.798266,-118.300237,Yes,No,DSL,No,No,No,No,Yes,No,Yes,Electronic check,Month-to-month,8,54.4,475.1,No,0,62,4854,
5774-XZTQC,Female,No,Yes,Yes,1,United States,California,Lakewood,90715,33.841027& -118.078097,33.841027,-118.078097,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,Month-to-month,7,20.45,150.75,No,0,75,4484,
2676-SSLTO,Male,No,No,No,1,United States,California,Hawaiian Gardens,90716,33.830431& -118.074071,33.830431,-118.074071,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Yes,Bank transfer (automatic),Two year,49,66.15,3199.0,No,0,33,6138,
6266-QHOJZ,Female,No,No,No,1,United States,California,Lomita,90717,33.794209& -118.317354,33.794209,-118.317354,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Yes,Electronic check,One year,65,89.85,5844.65,No,0,77,6421,
7269-JISCY,Female,No,No,No,1,United States,California,Los Alamitos,90720,33.79499& -118.065591,33.79499,-118.065591,Yes,No,DSL,No,No,No,No,No,No,No,Bank transfer (automatic),One year,55,45.05,2462.6,No,0,39,4055,
0363-SVHYR,Male,No,Yes,Yes,1,United States,California,Paramount,90723,33.897122& -118.164432,33.897122,-118.164432,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Bank transfer (automatic),Two year,71,86.85,6263.8,No,0,60,6452,
8784-CGILN,Female,No,No,No,1,United States,California,Tarzana,91356,34.157137& -118.548511,34.157137,-118.548511,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,Bank transfer (automatic),Month-to-month,18,99.85,1776.95,Yes,1,100,3068,Product dissatisfaction
8785-CJSHH,Female,No,Yes,No,1,United States,California,West Sacramento,95691,38.627951& -121.593287,38.627951,-121.593287,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Electronic check,Month-to-month,60,99.8,5985.75,No,0,38,6213,
9070-BCKQP,Female,No,Yes,No,1,United States,California,Wilmington,90744,33.782068& -118.262263,33.782068,-118.262263,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),Two year,72,110.15,7881.2,No,0,21,4498,
6421-SZVEM,Female,No,Yes,Yes,1,United States,California,Carson,90745,33.822295& -118.26411,33.822295,-118.26411,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Yes,Bank transfer (automatic),One year,28,82.85,2320.8,No,0,75,5802,
1328-EUZHC,Female,No,Yes,No,1,United States,California,Carson,90746,33.859171& -118.252272,33.859171,-118.252272,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,Two year,18,20.1,370.5,No,0,30,4329,
8878-RYUKI,Female,No,No,No,1,United States,California,Long Beach,90803,33.760458& -118.129725,33.760458,-118.129725,Yes,No,DSL,No,No,Yes,No,No,Yes,Yes,Electronic check,Month-to-month,52,59.45,3043.7,No,0,40,6107,
9633-DENPU,Female,No,Yes,No,1,United States,California,Long Beach,90804,33.783047& -118.1486,33.783047,-118.1486,Yes,No,DSL,No,Yes,No,No,Yes,No,Yes,Bank transfer (automatic),Month-to-month,47,58.6,2723.4,No,0,33,2613,
7811-JIVPF,Female,No,No,No,1,United States,California,Long Beach,90805,33.864622& -118.179626,33.864622,-118.179626,Yes,No,DSL,No,No,Yes,No,No,No,No,Credit card (automatic),Month-to-month,23,49.7,1081.25,No,0,47,4790,
7113-HIPFI,Male,No,Yes,Yes,1,United States,California,Long Beach,90806,33.802664& -118.179971,33.802664,-118.179971,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,No,Mailed check,Two year,66,65.85,4097.05,No,0,53,5500,
8800-JOOCF,Female,No,No,Yes,1,United States,California,Tecopa,92389,35.824572& -116.274755,35.824572,-116.274755,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Yes,Electronic check,Month-to-month,12,84.05,966.55,No,0,77,4621,
9258-CNWAC,Female,No,Yes,Yes,1,United States,California,Long Beach,90813,33.781086& -118.199049,33.781086,-118.199049,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),Two year,71,113.65,8166.8,No,0,27,6208,
8800-ZKRFW,Female,No,Yes,Yes,1,United States,California,Philo,95466,39.094102& -123.500853,39.094102,-123.500853,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Electronic check,Month-to-month,30,107.5,3242.5,No,0,51,3094,
6374-AFWOX,Male,No,Yes,No,1,United States,California,Long Beach,90815,33.797638& -118.11662,33.797638,-118.11662,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,No,Mailed check,Two year,46,65.65,3047.15,No,0,79,2680,
5317-FLPJF,Female,No,No,No,1,United States,California,Altadena,91001,34.196837& -118.142236,34.196837,-118.142236,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),Two year,66,61.35,4193.4,No,0,67,4824,
8802-UNOJF,Male,Yes,No,No,1,United States,California,Philo,95466,39.094102& -123.500853,39.094102,-123.500853,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Yes,Mailed check,Month-to-month,12,83.8,1029.75,Yes,1,78,5565,Extra data charges
8808-ELEHO,Male,Yes,No,No,1,United States,California,Modesto,95356,37.716186& -121.025836,37.716186,-121.025836,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Yes,Electronic check,Month-to-month,8,81.25,585.95,Yes,1,72,3812,Price too high
4903-CNOZC,Male,No,No,No,1,United States,California,La Canada Flintridge,91011,34.234912& -118.153729,34.234912,-118.153729,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,No,Credit card (automatic),One year,29,70.9,1964.6,No,0,29,2064,
4353-HYOJD,Female,No,Yes,Yes,1,United States,California,Monrovia,91016,34.1528& -118.000482,34.1528,-118.000482,Yes,No,DSL,No,Yes,No,No,No,No,No,Mailed check,Month-to-month,27,49.85,1336.15,No,0,75,5580,
7267-FRMJW,Female,No,Yes,Yes,1,United States,California,Sierra Madre,91024,34.168686& -118.057505,34.168686,-118.057505,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,Two year,25,20.1,486.05,No,0,46,5306,
8816-VXNZD,Female,No,No,No,1,United States,California,Coronado,92118,32.68674& -117.186612,32.68674,-117.186612,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,Month-to-month,1,75.1,75.1,Yes,1,83,4335,Lack of self-service on Website
8818-DOPVL,Female,Yes,No,No,1,United States,California,El Cerrito,94530,37.924838& -122.289145,37.924838,-122.289145,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,Month-to-month,46,104.45,4863.85,No,0,76,4103,
8818-XYFCQ,Male,No,Yes,No,1,United States,California,Walnut Creek,94598,37.916648& -122.008483,37.916648,-122.008483,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,Credit card (automatic),Month-to-month,32,99.55,3204.65,Yes,1,71,5026,Competitor made better offer
3850-OKINF,Male,No,Yes,Yes,1,United States,California,Pasadena,91106,34.139402& -118.128658,34.139402,-118.128658,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Yes,Electronic check,One year,71,66.2,4692.55,No,0,62,4756,
1156-ZFYDO,Female,No,No,No,1,United States,California,Glendale,91201,34.17051& -118.289463,34.17051,-118.289463,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Electronic check,Month-to-month,1,19.75,19.75,No,0,38,3666,
8819-IMISP,Male,No,No,No,1,United States,California,Redlands,92373,34.003243& -117.138286,34.003243,-117.138286,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Yes,Electronic check,Month-to-month,31,80.45,2429.1,No,0,49,4684,
8821-XNHVZ,Female,No,Yes,No,1,United States,California,Solana Beach,92075,33.001813& -117.263628,33.001813,-117.263628,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,Mailed check,Month-to-month,1,80.05,80.05,Yes,1,82,2943,Competitor offered more data
4119-ZYPZY,Male,Yes,No,No,1,United States,California,Glendale,91204,34.136306& -118.26036,34.136306,-118.26036,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,Electronic check,Two year,71,106.8,7623.2,No,0,28,6423,
5549-ZGHFB,Male,No,Yes,Yes,1,United States,California,Glendale,91205,34.13658& -118.245839,34.13658,-118.245839,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,Two year,50,24.95,1261.45,No,0,57,6019,
8835-VSDSE,Female,No,Yes,No,1,United States,California,Johannesburg,93528,35.363339& -117.637641,35.363339,-117.637641,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,Month-to-month,2,70.7,141.45,Yes,1,86,4559,Competitor had better devices
0303-WMMRN,Male,No,No,No,1,United States,California,Glendale,91207,34.182378& -118.262922,34.182378,-118.262922,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,Month-to-month,5,19.25,86.05,No,0,27,3056,
6408-OTUBZ,Female,No,No,No,1,United States,California,Glendale,91208,34.195386& -118.238508,34.195386,-118.238508,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Yes,Bank transfer (automatic),One year,66,104.55,6779.05,No,0,53,4494,
5204-HMGYF,Female,No,Yes,Yes,1,United States,California,La Crescenta,91214,34.239636& -118.245259,34.239636,-118.245259,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Mailed check,One year,49,87.2,4345.0,No,0,68,4567,
1078-TDCRN,Female,Yes,Yes,No,1,United States,California,Agoura Hills,91301,34.129058& -118.759788,34.129058,-118.759788,No,No phone service,DSL,No,Yes,No,No,No,No,Yes,Electronic check,Month-to-month,3,30.75,82.85,No,0,27,4133,
3727-OVPRY,Male,No,Yes,Yes,1,United States,California,Calabasas,91302,34.130861& -118.68346,34.130861,-118.68346,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card (automatic),One year,66,25.7,1714.55,No,0,43,5517,
8837-VVWLQ,Female,No,No,No,1,United States,California,Capistrano Beach,92624,33.458754& -117.665104,33.458754,-117.665104,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,No,Electronic check,Month-to-month,8,84.95,668.4,Yes,1,81,4437,Moved
7622-NXQZR,Male,No,No,No,1,United States,California,Canoga Park,91304,34.224377& -118.632656,34.224377,-118.632656,No,No phone service,DSL,No,No,No,Yes,No,No,Yes,Credit card (automatic),Month-to-month,28,30.1,810.85,No,0,31,2653,
6196-HBOBZ,Male,No,Yes,No,1,United States,California,Winnetka,91306,34.209532& -118.577563,34.209532,-118.577563,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Yes,Electronic check,Two year,65,99.35,6347.55,No,0,80,6300,
3970-XGJDU,Female,No,No,No,1,United States,California,West Hills,91307,34.199787& -118.68493,34.199787,-118.68493,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card (automatic),Two year,62,19.2,1123.65,No,0,64,4937,
7017-VFULY,Female,No,Yes,No,1,United States,California,Chatsworth,91311,34.294142& -118.603883,34.294142,-118.603883,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),Month-to-month,2,20.1,43.15,No,0,26,4158,
5562-YJQGT,Female,No,No,No,1,United States,California,Encino,91316,34.150354& -118.518292,34.150354,-118.518292,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),Month-to-month,2,20.35,35.1,No,0,40,3746,
8807-OPMBM,Female,No,Yes,Yes,1,United States,California,Newbury Park,91320,34.172071& -118.946262,34.172071,-118.946262,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card (automatic),Two year,55,25.65,1388.0,No,0,42,4466,
8840-DQLGN,Female,Yes,Yes,No,1,United States,California,Burbank,91502,34.177267& -118.31003,34.177267,-118.31003,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Yes,Bank transfer (automatic),Month-to-month,35,100.5,3653.35,Yes,1,81,4745,Attitude of support person
8294-UIMBA,Female,No,No,No,1,United States,California,Northridge,91325,34.236683& -118.517588,34.236683,-118.517588,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,Bank transfer (automatic),One year,30,94.4,2638.1,No,0,68,4584,
8109-YUOHE,Male,No,No,No,1,United States,California,Porter Ranch,91326,34.281911& -118.556218,34.281911,-118.556218,Yes,No,DSL,Yes,Yes,No,No,No,No,No,Mailed check,One year,17,56.1,946.95,No,0,56,5025,
5840-NVDCG,Female,No,Yes,Yes,1,United States,California,Pacoima,91331,34.255442& -118.421314,34.255442,-118.421314,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,No,Bank transfer (automatic),Two year,16,68.25,1114.85,No,0,43,3559,
8092-NLTGF,Male,No,No,No,1,United States,California,Reseda,91335,34.200175& -118.540958,34.200175,-118.540958,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),Two year,72,24.75,1777.6,No,0,35,5398,
8844-TONUD,Male,No,Yes,No,1,United States,California,Acampo,95220,38.200231& -121.235034,38.200231,-121.235034,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Mailed check,Month-to-month,13,96.65,1162.85,Yes,1,75,5295,Attitude of service provider
8849-AYPTR,Male,No,Yes,No,1,United States,California,Sacramento,95819,38.567594& -121.437507,38.567594,-121.437507,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,No,Electronic check,Month-to-month,33,91.25,2964.05,No,0,57,3296,
0696-UKTOX,Male,No,No,Yes,1,United States,California,North Hills,91343,34.238802& -118.482296,34.238802,-118.482296,Yes,No,DSL,No,Yes,No,Yes,No,No,No,Electronic check,Month-to-month,23,54.15,1312.45,No,0,80,2496,
4801-KFYKL,Male,No,No,Yes,1,United States,California,Granada Hills,91344,34.291273& -118.505104,34.291273,-118.505104,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),Month-to-month,8,19.45,159.2,No,0,20,4119,
3472-OAOOR,Male,No,Yes,Yes,1,United States,California,Mission Hills,91345,34.266389& -118.459744,34.266389,-118.459744,No,No phone service,DSL,Yes,Yes,No,No,No,No,Yes,Mailed check,Month-to-month,19,34.95,610.2,No,0,79,3422,
6135-OZQVA,Female,No,No,No,1,United States,California,Santa Clarita,91350,34.502432& -118.41459,34.502432,-118.41459,Yes,Yes,DSL,Yes,No,No,No,No,No,Yes,Electronic check,Month-to-month,7,53.65,404.35,No,0,51,4389,
2252-JHJGE,Male,No,No,No,1,United States,California,Sun Valley,91352,34.231053& -118.338307,34.231053,-118.338307,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,No,Electronic check,One year,61,104.0,6363.45,No,0,22,4344,
4188-PCPIG,Female,No,Yes,No,1,United States,California,Valencia,91354,34.457005& -118.573726,34.457005,-118.573726,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Yes,Credit card (automatic),Two year,57,70.35,4124.65,No,0,32,5779,
7105-BENQF,Male,No,No,Yes,1,United States,California,Tarzana,91356,34.157137& -118.548511,34.157137,-118.548511,Yes,No,DSL,Yes,No,Yes,No,No,Yes,No,Mailed check,One year,15,64.85,950.75,No,0,51,4442,
7721-DVEKZ,Female,No,No,No,1,United States,California,Thousand Oaks,91360,34.214054& -118.88109,34.214054,-118.88109,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,Month-to-month,1,19.65,19.65,No,0,73,4639,
3566-VVORZ,Female,No,Yes,No,1,United States,California,Westlake Village,91361,34.130992& -118.894673,34.130992,-118.894673,Yes,No,DSL,No,No,No,No,No,No,No,Bank transfer (automatic),Month-to-month,12,45.9,505.95,No,0,60,5790,
9507-HSMMZ,Male,No,No,No,1,United States,California,Thousand Oaks,91362,34.191842& -118.822796,34.191842,-118.822796,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,Two year,54,20.0,1149.65,No,0,41,6094,
2480-SQIOB,Male,No,Yes,Yes,1,United States,California,Woodland Hills,91364,34.153733& -118.593408,34.153733,-118.593408,Yes,No,DSL,No,No,No,No,No,No,No,Electronic check,Month-to-month,4,44.8,169.65,No,0,63,2114,
7813-TKCVO,Female,No,Yes,No,1,United States,California,Oak Park,91377,34.19225& -118.776874,34.19225,-118.776874,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,One year,20,20.35,393.15,No,0,57,4390,
0128-MKWSG,Female,No,No,Yes,1,United States,California,Stevenson Ranch,91381,34.364153& -118.615583,34.364153,-118.615583,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,No,Mailed check,Month-to-month,26,45.8,1147.0,No,0,45,3287,
4350-ZTLPI,Female,No,Yes,No,1,United States,California,Van Nuys,91401,34.178483& -118.431791,34.178483,-118.431791,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),One year,53,108.95,5718.2,No,0,36,4163,
0361-HJRDX,Female,No,No,No,1,United States,California,Sherman Oaks,91403,34.147149& -118.463365,34.147149,-118.463365,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),Two year,68,64.35,4539.6,No,0,40,4146,
5727-MYATE,Male,No,Yes,Yes,1,United States,California,Van Nuys,91405,34.202494& -118.448048,34.202494,-118.448048,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),Two year,72,90.8,6397.6,No,0,46,5028,
3823-KYNQY,Male,No,No,No,1,United States,California,Van Nuys,91406,34.195685& -118.490752,34.195685,-118.490752,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),One year,12,24.95,280.4,No,0,71,4443,
7570-WELNY,Female,No,Yes,No,1,United States,California,Sherman Oaks,91423,34.146957& -118.432138,34.146957,-118.432138,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Yes,Bank transfer (automatic),Two year,68,84.7,5711.05,No,0,41,5520,
3021-VLNRJ,Female,No,No,Yes,1,United States,California,Encino,91436,34.152875& -118.486056,34.152875,-118.486056,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Yes,Credit card (automatic),One year,50,70.8,3478.15,No,0,34,4798,
8854-CCVSQ,Male,No,No,No,1,United States,California,Browns Valley,95918,39.292334& -121.320597,39.292334,-121.320597,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Yes,Electronic check,Month-to-month,18,80.65,1451.9,Yes,1,95,3788,Competitor offered more data
8861-HGGKB,Female,No,No,No,1,United States,California,San Diego,92115,32.762506& -117.07245,32.762506,-117.07245,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,No,Electronic check,Month-to-month,10,86.45,830.85,Yes,1,80,5699,Product dissatisfaction
6907-FLBER,Male,No,No,No,1,United States,California,Burbank,91505,34.174215& -118.345928,34.174215,-118.345928,Yes,Yes,DSL,No,Yes,No,No,No,No,No,Electronic check,Month-to-month,1,54.3,54.3,No,0,78,3259,
8868-GAGIO,Male,No,Yes,No,1,United States,California,Sunnyvale,94089,37.421633& -122.009613,37.421633,-122.009613,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Yes,Mailed check,Month-to-month,45,84.55,3713.95,No,0,44,3289,
5982-PSMKW,Female,No,Yes,Yes,1,United States,California,North Hollywood,91601,34.1692& -118.372498,34.1692,-118.372498,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),Two year,23,91.1,2198.3,No,0,71,5991,
3507-GASNP,Male,No,No,Yes,1,United States,California,North Hollywood,91602,34.15136& -118.364786,34.15136,-118.364786,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,Two year,60,19.95,1189.9,No,0,74,5316,
7096-ZNBZI,Female,No,Yes,No,1,United States,California,Studio City,91604,34.139082& -118.39275,34.139082,-118.39275,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),Two year,72,26.45,1914.5,No,0,55,5534,
1676-MQAOA,Male,No,No,No,1,United States,California,North Hollywood,91606,34.187599& -118.387125,34.187599,-118.387125,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,Bank transfer (automatic),Two year,72,75.1,5336.35,No,0,55,6284,
0786-IVLAW,Female,Yes,No,No,1,United States,California,Valley Village,91607,34.165783& -118.399795,34.165783,-118.399795,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,No,Bank transfer (automatic),One year,66,108.1,7238.6,No,0,20,4722,
7566-DSRLQ,Female,No,Yes,No,1,United States,California,Rancho Cucamonga,91701,34.132275& -117.611478,34.132275,-117.611478,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Electronic check,Two year,72,110.15,7998.8,No,0,70,5065,
7245-JMTTQ,Female,No,No,No,1,United States,California,Baldwin Park,91706,34.098275& -117.967399,34.098275,-117.967399,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Electronic check,One year,51,111.5,5703.25,No,0,47,4363,
6050-IJRHS,Female,No,Yes,Yes,1,United States,California,Chino Hills,91709,33.942895& -117.725644,33.942895,-117.725644,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,One year,70,106.5,7397.0,No,0,41,6319,
6202-JVYEU,Male,No,No,No,1,United States,California,Chino,91710,33.990646& -117.663025,33.990646,-117.663025,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,One year,9,19.9,164.6,No,0,31,3643,
8591-TKMZH,Male,No,Yes,Yes,1,United States,California,Claremont,91711,34.127621& -117.717863,34.127621,-117.717863,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Mailed check,Two year,59,111.1,6555.2,No,0,76,4952,
0734-OXWBT,Male,No,No,Yes,1,United States,California,Covina,91722,34.097345& -117.906736,34.097345,-117.906736,Yes,No,DSL,No,No,No,Yes,Yes,Yes,No,Mailed check,Month-to-month,3,70.7,225.65,No,0,56,2584,
4282-ACRXS,Male,Yes,Yes,No,1,United States,California,Covina,91723,34.084747& -117.886844,34.084747,-117.886844,No,No phone service,DSL,No,No,No,No,No,No,Yes,Electronic check,Month-to-month,38,24.85,955.75,No,0,33,3511,
8868-WOZGU,Male,No,No,No,1,United States,California,Porterville,93257,36.008958& -118.891593,36.008958,-118.891593,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,Month-to-month,28,105.7,2979.5,Yes,1,72,2464,Service dissatisfaction
7349-ALMUX,Male,No,No,No,1,United States,California,Rancho Cucamonga,91730,34.10097& -117.57882,34.10097,-117.57882,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,No,Bank transfer (automatic),Two year,37,65.6,2313.8,No,0,27,3183,
6502-KUGLL,Female,No,Yes,Yes,1,United States,California,El Monte,91732,34.074492& -118.01462,34.074492,-118.01462,Yes,No,DSL,Yes,Yes,No,Yes,No,No,No,Bank transfer (automatic),Month-to-month,14,59.45,780.85,No,0,26,5723,
1841-YSJGV,Male,No,Yes,No,1,United States,California,South El Monte,91733,34.04622& -118.053753,34.04622,-118.053753,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Credit card (automatic),Two year,72,109.95,7852.4,No,0,59,6258,
3511-BFTJW,Male,No,Yes,Yes,1,United States,California,Glendora,91740,34.119363& -117.855059,34.119363,-117.855059,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,No,Credit card (automatic),Two year,72,38.5,2763.0,No,0,58,4710,
8873-GLDMH,Female,No,No,No,1,United States,California,Courtland,95615,38.311609& -121.554034,38.311609,-121.554034,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,Mailed check,Month-to-month,6,73.85,401.3,No,0,76,4220,
5018-HEKFO,Female,No,No,No,1,United States,California,Rowland Heights,91748,33.976753& -117.897367,33.976753,-117.897367,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,Month-to-month,10,24.5,270.15,No,0,78,5594,
2923-ARZLG,Male,No,Yes,Yes,1,United States,California,La Verne,91750,34.144703& -117.770299,34.144703,-117.770299,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,One year,0,19.7,,No,0,69,4890,
3976-NLDEZ,Male,No,No,No,1,United States,California,Mira Loma,91752,33.999992& -117.535395,33.999992,-117.535395,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,Month-to-month,1,20.6,20.6,No,0,52,5370,
2282-YGNOR,Female,No,No,No,1,United States,California,Monterey Park,91754,34.050322& -118.147037,34.050322,-118.147037,Yes,No,DSL,Yes,No,Yes,Yes,No,No,No,Credit card (automatic),One year,29,58.0,1734.5,No,0,63,2810,
5336-UFNZP,Female,Yes,Yes,Yes,1,United States,California,Monterey Park,91755,34.049172& -118.115022,34.049172,-118.115022,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,One year,65,107.45,7047.5,No,0,32,6211,
6854-EXGSF,Female,No,No,No,1,United States,California,Mt Baldy,91759,34.231318& -117.662032,34.231318,-117.662032,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Yes,Bank transfer (automatic),Month-to-month,8,65.5,573.15,No,0,38,3033,
1241-EZFMJ,Male,No,Yes,No,1,United States,California,Ontario,91761,34.035602& -117.591528,34.035602,-117.591528,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),Two year,61,25.45,1538.6,No,0,41,6015,
9233-PSYHO,Female,Yes,No,No,1,United States,California,Ontario,91762,34.057256& -117.667677,34.057256,-117.667677,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),One year,45,100.15,4459.8,No,0,21,2636,
5376-PCKNB,Male,No,Yes,Yes,1,United States,California,Montclair,91763,34.072121& -117.698319,34.072121,-117.698319,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Credit card (automatic),One year,72,104.45,7459.0,No,0,29,4750,
