customer_id,gender,senior_citizen,partner,dependents,count,country,state,city,zip_code,lat_long,latitude,longitude,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,payment_method,contract,tenure_in_months,monthly_charges_amount,total_charges,churn_label,churn_value,churn_score,cltv,churn_reason
5024-MCZG,Male,No,Yes,Yes,1,United States,California,North Sonyabury,90573,"-45.0532435, 151.962464",-68.1176195,-10.053879,No,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Bank transfer,One year,65,86.98,5653.7,No,0,81,6557,
8993-MNWN,Female,Yes,No,Yes,1,United States,California,Craigborough,2737,"2.9954525, -4.539327",80.9092055,-47.806813,Yes,Yes,DSL,No,No,No,Yes,Yes,No,No,Credit card,Month-to-month,41,105.5,4325.5,No,0,26,5865,
3228-AUMI,Male,Yes,Yes,No,1,United States,California,West Jeremy,94191,"-37.519360, 15.427712",-56.1115255,45.207345,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,Yes,No internet service,No,Bank transfer,Month-to-month,59,116.34,6864.06,No,0,79,3085,
9300-ZKKW,Male,Yes,Yes,Yes,1,United States,California,Mitchelltown,23404,"88.7982465, -68.887208",-40.8164295,172.898549,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,Yes,No,No,Electronic check,One year,3,107.14,321.42,Yes,1,47,2820,
2933-DGIX,Female,Yes,Yes,Yes,1,United States,California,West Davidville,51437,"-13.917741, 103.528321",-7.959078,-152.70979,Yes,No phone service,No,Yes,Yes,No,No internet service,No internet service,No,No,Credit card,One year,48,22.07,1059.36,Yes,1,81,2548,
4090-YMHG,Female,No,No,Yes,1,United States,California,New Scott,47801,"58.3478265, 2.483633",-63.201651,-121.538315,Yes,No,No,No internet service,No,No,No,No,Yes,No,Bank transfer,Two year,47,36.05,1694.35,Yes,1,49,2855,Moved
0031-FHWF,Male,No,Yes,Yes,1,United States,California,Dianabury,13273,"84.606055, -179.805320",-21.620809,130.608925,Yes,No,DSL,Yes,Yes,No,Yes,No,No internet service,No,Credit card,One year,0,116.48,0.0,No,0,72,2441,
0411-XMDD,Male,Yes,Yes,Yes,1,United States,California,Bradleyfort,89363,"-13.5477095, 160.634815",-67.183905,-148.45566,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,No,Bank transfer,Month-to-month,14,101.06,1414.84,Yes,1,66,3026,Moved
4181-AYSX,Male,No,Yes,No,1,United States,California,Patriciaport,72841,"17.5082705, 56.684033",-43.613652,-80.252159,Yes,No,No,No,No,No internet service,No internet service,No,No,Yes,Electronic check,One year,70,77.62,5433.4,Yes,1,47,6854,Moved
4898-TMEW,Female,No,Yes,No,1,United States,California,Port Breannachester,60195,"-79.985820, -87.353052",-54.045673,-86.783161,Yes,No,Fiber optic,No,No,Yes,Yes,No,No internet service,Yes,Bank transfer,One year,48,48.28,2317.44,Yes,1,24,6170,Competitor made better offer
2106-REEM,Female,No,Yes,No,1,United States,California,South Brett,88846,"35.1667525, -101.054528",-8.2893325,-124.912473,No,No phone service,DSL,Yes,No,No internet service,No,No internet service,Yes,Yes,Bank transfer,Month-to-month,29,117.7,3413.3,Yes,1,52,2751,
7080-IDTS,Male,Yes,No,No,1,United States,California,South Stevemouth,86588,"56.4812285, 61.335428",69.422463,-161.785413,No,No,No,Yes,Yes,No,No,Yes,Yes,No,Electronic check,One year,24,33.76,810.24,Yes,1,9,7229,Competitor made better offer
3076-ZAXO,Female,No,No,No,1,United States,California,Mitchellside,31796,"42.537410, -52.892990",-21.931481,-78.205242,No,Yes,DSL,No internet service,No internet service,No internet service,No,Yes,No,Yes,Bank transfer,One year,72,51.43,3702.96,No,0,27,3857,
1605-WSLG,Female,No,Yes,No,1,United States,California,Lake Elizabethchester,76479,"-59.1650075, 82.493297",68.7587115,-104.648291,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,Yes,No,No,Bank transfer,Month-to-month,65,41.94,2726.1,Yes,1,15,2054,
5339-XIXH,Male,No,No,Yes,1,United States,California,Brewerville,13923,"46.482042, -23.824053",46.5928075,-124.571531,Yes,No,No,No internet service,Yes,No,Yes,No internet service,No,No,Bank transfer,Month-to-month,60,94.98,5698.8,No,0,48,2949,
1706-YXWZ,Female,No,No,Yes,1,United States,California,Staceyside,80442,"-43.241695, -56.352472",-4.999713,-164.806055,Yes,No phone service,DSL,No,No,No,Yes,Yes,No internet service,Yes,Electronic check,One year,2,51.79,103.58,No,0,84,6521,
7487-WEVP,Female,No,No,Yes,1,United States,California,Timothyborough,30286,"-31.3436245, -64.518933",27.520843,88.819144,Yes,No,DSL,Yes,Yes,No,No internet service,Yes,Yes,No,Credit card,One year,52,83.93,4364.36,Yes,1,87,5393,Competitor made better offer
0756-IBAD,Male,No,No,No,1,United States,California,New Beth,74948,"-12.7308665, -11.335256",7.415692,-2.207614,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,Yes,No internet service,Yes,Credit card,Two year,22,55.61,1223.42,No,0,66,5511,
6095-PAMH,Male,Yes,Yes,Yes,1,United States,California,Sarahmouth,43679,"-89.3043105, -0.478304",-6.8328365,6.227099,No,No phone service,No,No,No internet service,Yes,Yes,No,No,No,Electronic check,Month-to-month,61,54.06,3297.66,No,0,23,3771,
3236-BDEA,Female,No,Yes,No,1,United States,California,New Lindahaven,95629,"83.0937375, -130.942834",79.608021,31.579,Yes,No phone service,Fiber optic,No,No,No internet service,Yes,Yes,Yes,Yes,Mailed check,One year,19,111.16,2112.04,Yes,1,18,7773,Price too high
5081-UBEH,Male,No,Yes,Yes,1,United States,California,Robertville,96896,"-65.5136715, -159.694392",-29.8460945,38.398035,Yes,No,DSL,No internet service,No,Yes,No,No,No internet service,No,Electronic check,One year,68,110.56,7518.08,Yes,1,54,5274,Competitor made better offer
4958-QVJP,Male,No,No,No,1,United States,California,Port Saramouth,54624,"-79.6176095, -125.421358",-80.7517395,-154.304416,Yes,No,Fiber optic,No,No internet service,No,No internet service,No,No,No,Credit card,Month-to-month,31,26.5,821.5,No,0,76,7595,
8949-EWAW,Female,Yes,Yes,Yes,1,United States,California,West Cynthiamouth,15217,"-67.5955035, 91.212428",-59.046171,48.599261,No,Yes,DSL,No internet service,No,No internet service,No internet service,No internet service,No internet service,No,Credit card,Month-to-month,15,44.02,660.3,Yes,1,30,3364,
6866-ZIZX,Male,Yes,Yes,Yes,1,United States,California,Port Ashley,84867,"-33.8816765, 68.946181",-63.7673725,-174.413298,No,No,No,No,No internet service,No internet service,Yes,Yes,Yes,Yes,Bank transfer,Month-to-month,0,96.25,0.0,Yes,1,35,7774,
4387-MRZW,Male,No,Yes,Yes,1,United States,California,Lake Jamie,34209,"-78.5209995, -131.577548",-1.053695,152.794352,No,No phone service,DSL,No internet service,No,No internet service,No internet service,No,No,Yes,Mailed check,One year,47,30.24,1421.28,No,0,21,2103,
2757-KITI,Male,No,Yes,Yes,1,United States,California,South Michelle,21416,"19.766190, 141.874266",-54.3892225,-169.338841,No,No phone service,No,No,No,No,No,No,No internet service,Yes,Credit card,Two year,54,103.31,5578.74,Yes,1,49,7739,
3815-JCJV,Male,Yes,No,No,1,United States,California,Kristinville,22312,"-72.107520, 106.921674",-38.740511,-24.748248,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,No,Yes,Credit card,Two year,45,21.65,974.25,No,0,18,6216,
3132-MCDV,Female,Yes,Yes,Yes,1,United States,California,Padillastad,23195,"-10.524099, -124.601428",35.7104665,141.521166,No,No phone service,DSL,Yes,Yes,No,No internet service,No internet service,No internet service,No,Bank transfer,One year,62,100.95,6258.9,No,0,29,5310,
5336-VHBS,Male,No,Yes,No,1,United States,California,Marshallmouth,52207,"-56.419276, 30.275671",-36.6385355,-62.677034,Yes,Yes,Fiber optic,No,No internet service,No,No,No,No internet service,Yes,Credit card,One year,31,44.6,1382.6,No,0,27,2010,
1496-DMEY,Male,Yes,Yes,No,1,United States,California,New Matthew,60879,"2.790409, 166.588675",60.041759,-173.008599,Yes,No,No,No,No internet service,Yes,Yes,No,Yes,No,Mailed check,One year,61,110.38,6733.18,Yes,1,100,2258,
1843-YATW,Female,No,Yes,Yes,1,United States,California,Sextonview,39371,"-25.3575555, 106.621015",72.0054555,7.029311,No,No phone service,DSL,No,Yes,No internet service,No,No internet service,Yes,Yes,Bank transfer,Month-to-month,4,21.92,87.68,Yes,1,1,4837,Price too high
2043-KGDK,Female,Yes,No,No,1,United States,California,Burnsbury,85784,"24.3777625, 156.479301",-25.9427345,-112.072344,Yes,Yes,DSL,No,No internet service,No,No,No,No,No,Electronic check,Month-to-month,15,99.72,1495.8,Yes,1,68,5978,
3938-YBWO,Male,Yes,Yes,Yes,1,United States,California,East Jeremystad,76189,"25.1723965, 138.072146",-77.3550505,0.556851,No,Yes,No,No internet service,No,No internet service,No,No,Yes,No,Mailed check,One year,65,103.88,6752.2,No,0,63,2349,
5780-DGAC,Male,No,No,Yes,1,United States,California,South Tyler,27647,"65.919693, 159.304936",-69.8339855,-13.848568,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,Yes,No internet service,No,Credit card,Month-to-month,39,44.2,1723.8,No,0,15,3939,
2930-VFDR,Male,Yes,No,Yes,1,United States,California,New Jeanettemouth,61669,"25.537019, 128.017226",-33.4370265,-101.729544,No,No phone service,Fiber optic,No,No,No internet service,No,No,Yes,Yes,Electronic check,Month-to-month,65,76.48,4971.2,No,0,94,4425,
7962-BAPR,Male,No,Yes,Yes,1,United States,California,West Sarah,97237,"24.8825175, -176.509923",66.5742895,163.9018,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Yes,Bank transfer,Two year,7,29.22,204.54,No,0,49,5348,
8447-CZGC,Female,No,No,Yes,1,United States,California,South Amandastad,29919,"0.9877315, -78.842959",42.2161655,98.936988,No,Yes,No,No,No,Yes,No,No,Yes,No,Bank transfer,One year,62,43.01,2666.62,No,0,78,2137,
7411-BYBW,Female,No,Yes,No,1,United States,California,Antonioland,10799,"-89.034796, -34.652016",36.9260705,132.408442,No,No,Fiber optic,Yes,No,Yes,No,No,No,Yes,Bank transfer,Month-to-month,35,87.17,3050.95,No,0,26,4434,
0302-FPTC,Female,Yes,No,No,1,United States,California,East Christinabury,86189,"70.2186445, -84.318310",-12.2186675,96.313777,No,No phone service,Fiber optic,No,No internet service,Yes,Yes,Yes,No,No,Bank transfer,Two year,52,78.52,4083.04,No,0,59,7762,
4218-KAHK,Male,No,Yes,Yes,1,United States,California,West Anna,23849,"42.363005, 126.218967",72.498362,54.518107,Yes,Yes,DSL,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,No,Bank transfer,Two year,37,90.79,3359.23,Yes,1,98,7123,Competitor made better offer
6162-RVVC,Female,Yes,Yes,No,1,United States,California,Jodyberg,72099,"23.0183395, -83.023007",-15.0894415,-117.224563,Yes,No phone service,Fiber optic,No internet service,No,Yes,Yes,No,No internet service,No,Mailed check,Month-to-month,36,98.43,3543.48,Yes,1,6,5136,Moved
3957-JRWG,Female,No,Yes,Yes,1,United States,California,Birdbury,54771,"25.9808855, -68.241262",-44.2246545,-29.071891,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No internet service,No,Credit card,Month-to-month,5,110.62,553.1,Yes,1,31,2131,Price too high
8004-TRRY,Male,Yes,No,Yes,1,United States,California,East Melissaville,52544,"-15.0205525, 79.227048",57.856375,77.565184,No,No,Fiber optic,No,No internet service,Yes,No,No,No internet service,Yes,Mailed check,Month-to-month,27,88.78,2397.06,No,0,60,3186,
0042-LFNX,Female,No,No,No,1,United States,California,East Markmouth,93994,"-13.0626175, 131.183736",-64.7192325,-8.992237,No,Yes,No,Yes,No internet service,No,No,No internet service,No internet service,No,Electronic check,Month-to-month,61,71.44,4357.84,Yes,1,96,3133,Moved
1467-NXBC,Female,No,Yes,No,1,United States,California,North Hunterton,79383,"-83.556724, -143.702574",68.960473,28.966685,No,No,No,No internet service,No internet service,No,No,Yes,Yes,Yes,Credit card,One year,68,25.59,1740.12,Yes,1,27,5425,Competitor made better offer
4782-LDPB,Female,Yes,Yes,No,1,United States,California,Jillberg,28473,"9.658149, -35.583027",-61.48396,-121.692995,Yes,No,DSL,No,No internet service,No internet service,No internet service,No,No,Yes,Electronic check,Month-to-month,48,52.03,2497.44,Yes,1,66,4098,Competitor made better offer
1029-WTGA,Male,No,No,Yes,1,United States,California,Lake Christopherfort,92470,"13.866839, 100.055845",-59.90459,-62.190707,No,No phone service,DSL,Yes,No,Yes,No internet service,No,No,Yes,Electronic check,One year,50,41.62,2081.0,No,0,4,3849,
7599-IZRB,Male,Yes,No,No,1,United States,California,North Samantha,90375,"-45.943330, -154.341341",-42.4588915,83.149967,No,Yes,Fiber optic,No internet service,No,No internet service,No,No,Yes,No,Mailed check,Month-to-month,22,102.91,2264.02,Yes,1,62,6191,
6036-AZDV,Female,Yes,Yes,No,1,United States,California,Lambburgh,68581,"-72.426318, -94.891658",69.744336,-60.070402,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,Yes,Mailed check,Two year,39,109.8,4282.2,No,0,72,2725,
2512-KXRT,Male,No,No,No,1,United States,California,Lake Juanmouth,6608,"-53.605207, 24.381090",87.9220965,139.491035,Yes,Yes,No,No internet service,No internet service,No,No internet service,Yes,No,Yes,Mailed check,One year,45,56.81,2556.45,Yes,1,33,7476,
4772-HWUL,Female,Yes,Yes,Yes,1,United States,California,Johnsonside,26666,"82.400571, -162.469175",14.2727795,132.84341,No,No,No,No internet service,No internet service,No internet service,No,No internet service,No,Yes,Bank transfer,Month-to-month,41,45.87,1880.67,No,0,25,7582,
3779-FPUH,Female,No,No,No,1,United States,California,West Tara,96589,"-60.2262305, 65.546565",-58.006651,-108.170812,No,No phone service,DSL,No internet service,Yes,Yes,Yes,Yes,No internet service,No,Electronic check,Month-to-month,28,76.13,2131.64,No,0,35,5921,
9016-NRSG,Male,Yes,Yes,Yes,1,United States,California,West Leviburgh,19407,"-58.4327575, -169.939650",9.0135265,161.925123,Yes,Yes,DSL,Yes,No,No internet service,Yes,No internet service,No,No,Mailed check,One year,27,117.93,3184.11,Yes,1,69,4769,
5986-FGXB,Male,Yes,Yes,Yes,1,United States,California,South Samantha,39803,"71.2258105, -75.738606",82.6811435,-142.465348,No,No,No,Yes,No internet service,Yes,Yes,No,Yes,Yes,Bank transfer,Two year,46,42.27,1944.42,Yes,1,24,5860,Price too high
9933-JXDW,Male,No,Yes,Yes,1,United States,California,South Jessicaview,22718,"-49.355202, 96.425468",-57.2362655,13.151269,Yes,No phone service,Fiber optic,Yes,No internet service,No,Yes,No,No internet service,No,Credit card,One year,71,108.67,7715.57,Yes,1,79,3069,
0369-LAAG,Female,Yes,Yes,No,1,United States,California,Crystaltown,47242,"17.994973, -91.769213",69.598912,-20.598705,No,Yes,No,No,Yes,No internet service,No internet service,Yes,No internet service,Yes,Credit card,One year,61,87.46,5335.06,Yes,1,46,4392,Competitor made better offer
1668-UYRQ,Female,Yes,No,No,1,United States,California,South Philipfort,2901,"10.869824, -173.509977",-5.476855,28.725195,Yes,No phone service,DSL,No,Yes,No internet service,Yes,No internet service,No,Yes,Mailed check,One year,27,41.44,1118.88,Yes,1,35,4698,Competitor made better offer
6290-APOE,Male,No,No,No,1,United States,California,South Kaylee,49193,"84.1383365, 115.714334",-59.980912,-152.353509,Yes,No,Fiber optic,Yes,No,No,No internet service,No,No,No,Bank transfer,Month-to-month,14,104.78,1466.92,Yes,1,48,3388,Competitor made better offer
4659-QDWH,Male,Yes,Yes,Yes,1,United States,California,West Lori,4981,"-29.898249, -3.624717",75.029712,131.513174,No,No phone service,DSL,No internet service,Yes,No,No,No,No,No,Mailed check,Month-to-month,55,88.71,4879.05,No,0,90,6406,
7892-UNOM,Female,No,No,No,1,United States,California,Harperport,53503,"30.1348115, 15.588518",-62.53293,141.714211,No,No phone service,Fiber optic,No,No,No,No,No internet service,Yes,No,Bank transfer,One year,66,96.94,6398.04,No,0,96,4804,
3977-LZWF,Male,Yes,No,Yes,1,United States,California,East Jane,55012,"37.411261, -125.080399",26.4728345,34.547047,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,Yes,Yes,Bank transfer,Two year,51,75.16,3833.16,Yes,1,73,5371,Moved
5734-ACQQ,Male,No,No,Yes,1,United States,California,Bryantmouth,94999,"8.3680805, -151.990662",-50.9282835,-141.467334,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No,No internet service,Yes,Yes,Credit card,Two year,12,26.04,312.48,No,0,84,4564,
4431-AKIF,Male,Yes,No,No,1,United States,California,New Marymouth,90115,"-54.108746, 172.989345",32.033423,-49.581689,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,No,No internet service,No,Electronic check,Month-to-month,62,107.18,6645.16,No,0,100,7125,
5711-HDMF,Female,No,No,Yes,1,United States,California,Millerborough,37500,"-33.550247, -16.458263",-47.859018,-154.303444,Yes,No phone service,DSL,No internet service,Yes,No,No internet service,No internet service,Yes,No,Credit card,Month-to-month,24,71.69,1720.56,Yes,1,22,4100,Competitor made better offer
1199-AUGL,Female,No,Yes,No,1,United States,California,Lopezstad,79102,"2.7059845, -135.282130",-25.766028,-137.107998,No,No phone service,DSL,No internet service,No,Yes,No,No internet service,Yes,Yes,Electronic check,Two year,52,99.96,5197.92,Yes,1,92,7078,Price too high
7151-OALN,Female,Yes,Yes,Yes,1,United States,California,Michaelside,89480,"27.770803, 155.991873",74.2194815,10.619982,No,No,DSL,Yes,No internet service,Yes,Yes,No,No internet service,No,Electronic check,One year,2,55.96,111.92,Yes,1,83,3267,Price too high
5543-CHNJ,Female,No,No,No,1,United States,California,Williamtown,76646,"60.5348265, -77.237524",-10.514922,-178.96181,No,No,No,Yes,Yes,No internet service,No,Yes,Yes,Yes,Electronic check,Two year,67,80.67,5404.89,Yes,1,99,5163,Moved
2862-IUNK,Male,Yes,Yes,Yes,1,United States,California,Bondfurt,60639,"41.172947, 13.422914",-1.117511,125.613347,No,Yes,No,No,No internet service,No internet service,No,No,No internet service,Yes,Electronic check,Month-to-month,12,111.01,1332.12,No,0,15,7170,
7647-RMGH,Female,Yes,No,Yes,1,United States,California,East Amandabury,45399,"78.521472, -83.573710",-83.0637315,2.149304,No,Yes,No,Yes,Yes,No,No,Yes,No internet service,No,Electronic check,One year,41,80.88,3316.08,Yes,1,82,2581,
5660-NNXP,Male,Yes,No,Yes,1,United States,California,Joyburgh,44080,"21.8291045, 92.921269",-67.4560345,37.145593,Yes,No,No,No internet service,Yes,Yes,No internet service,No,Yes,No,Bank transfer,Two year,38,64.38,2446.44,Yes,1,49,3699,Competitor made better offer
7577-MTFJ,Female,Yes,Yes,No,1,United States,California,Villarrealfort,75873,"62.829772, 41.054279",47.884801,78.892313,No,No phone service,Fiber optic,No,No,Yes,Yes,No internet service,No,No,Mailed check,Two year,33,78.86,2602.38,Yes,1,43,6893,Price too high
1868-UPAZ,Female,Yes,Yes,No,1,United States,California,East Stevenburgh,91818,"68.6623935, -89.485938",5.8009695,-45.598101,Yes,Yes,DSL,No internet service,No internet service,Yes,No,Yes,No internet service,No,Electronic check,One year,52,71.67,3726.84,Yes,1,87,6602,Price too high
1619-PDWW,Female,No,Yes,No,1,United States,California,Port Samantha,38224,"59.5992225, -139.448564",-15.256316,-85.089422,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No,No internet service,Yes,Yes,Mailed check,Two year,30,55.8,1674.0,Yes,1,34,7304,Moved
2726-XNFR,Female,No,Yes,Yes,1,United States,California,Port Donna,7909,"9.2481595, -67.316122",42.140089,108.263893,No,No phone service,DSL,Yes,No,Yes,No internet service,No internet service,No internet service,No,Electronic check,Two year,71,106.79,7582.09,No,0,18,2545,
7890-MURA,Female,No,No,No,1,United States,California,Franklinshire,73576,"-39.673186, 166.707756",6.04671,-117.112115,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,No,Yes,Electronic check,One year,59,95.57,5638.63,No,0,68,7048,
4879-EWJE,Male,Yes,No,No,1,United States,California,Port Joseph,28160,"-89.769489, 177.266430",-27.6262915,-95.67645,No,No phone service,DSL,No,Yes,No internet service,No internet service,No internet service,No,No,Bank transfer,Month-to-month,55,69.58,3826.9,No,0,92,6157,
6743-RIOT,Male,No,Yes,No,1,United States,California,Jasonside,83598,"-28.662353, 80.323605",-70.2681535,-92.668396,No,No,Fiber optic,No internet service,Yes,Yes,No internet service,No,Yes,Yes,Mailed check,Month-to-month,53,70.31,3726.43,Yes,1,92,5156,Moved
2177-FUQA,Male,No,No,Yes,1,United States,California,Rebeccaton,23962,"-1.2904395, 72.104155",81.96675,-98.251261,No,No phone service,No,Yes,No internet service,Yes,No internet service,No,No internet service,No,Mailed check,One year,51,28.39,1447.89,No,0,94,2573,
5337-ARPN,Male,No,No,No,1,United States,California,Garciaville,9851,"-2.4480135, 71.815322",-52.5806465,172.480867,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Credit card,One year,49,55.7,2729.3,No,0,44,5142,
7698-ETAR,Female,No,No,No,1,United States,California,South Danielberg,97954,"39.8191255, 27.093880",47.4905875,-18.868884,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No,No,No,Electronic check,One year,44,21.69,954.36,Yes,1,16,5698,
8275-KYZG,Male,Yes,No,Yes,1,United States,California,Davidside,23729,"12.9801395, 82.997895",28.715362,-158.593971,Yes,Yes,DSL,No,No internet service,No,No,No,No internet service,No,Credit card,Month-to-month,12,54.59,655.08,No,0,1,2122,
4800-RDXJ,Female,No,No,No,1,United States,California,Mckayview,83837,"-56.247424, -50.852386",-45.4071865,14.939925,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No internet service,No,No,Electronic check,One year,56,57.67,3229.52,No,0,64,2080,
9059-VHZX,Male,Yes,No,Yes,1,United States,California,West Melaniehaven,29720,"8.619396, 151.406332",62.4484585,-121.949372,Yes,No,No,No internet service,No,No,No internet service,No,No,No,Credit card,Two year,60,79.51,4770.6,No,0,44,2430,
4291-QCDY,Male,No,No,Yes,1,United States,California,Jonathonfurt,72429,"-8.824564, 0.105549",-49.362878,-62.469438,Yes,Yes,No,No internet service,No,No internet service,Yes,No internet service,No internet service,Yes,Electronic check,Month-to-month,10,65.09,650.9,No,0,46,6043,
5305-ECLF,Female,Yes,Yes,Yes,1,United States,California,Edwardchester,16334,"24.865040, 134.364778",-31.971465,164.958166,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Credit card,One year,6,108.14,648.84,Yes,1,82,7926,Competitor made better offer
0836-FHLD,Female,Yes,No,Yes,1,United States,California,Sancheztown,34585,"7.9079325, -129.417582",8.885019,-124.490621,Yes,No phone service,DSL,No,No internet service,No internet service,No,No,No internet service,Yes,Mailed check,Month-to-month,30,41.01,1230.3,Yes,1,19,5907,
1220-PVNJ,Male,No,Yes,Yes,1,United States,California,North Christopher,90176,"13.190128, -47.369986",-83.689231,106.30441,No,No phone service,No,Yes,No internet service,No,Yes,No,No internet service,Yes,Mailed check,One year,10,96.48,964.8,Yes,1,67,6731,Price too high
8358-JZMG,Female,Yes,Yes,Yes,1,United States,California,Port Zacharyton,49243,"-43.3882705, 179.555980",-20.0275615,-84.740521,No,No phone service,No,Yes,No internet service,No,No internet service,No,Yes,Yes,Bank transfer,Month-to-month,21,30.79,646.59,No,0,31,2091,
7772-AIIH,Female,Yes,Yes,No,1,United States,California,Tuckerton,13194,"-73.6250885, 19.637092",86.314023,-23.776948,No,No,Fiber optic,No,No,No,No internet service,Yes,No internet service,Yes,Bank transfer,One year,63,116.19,7319.97,Yes,1,89,7339,Price too high
1751-ACFG,Female,No,Yes,No,1,United States,California,Port Cheryl,9250,"-28.5731615, 116.813006",-39.052346,-1.775201,No,Yes,No,No,No internet service,No,No internet service,No internet service,No internet service,Yes,Electronic check,Month-to-month,50,85.82,4291.0,Yes,1,84,2055,
9847-ASHQ,Male,Yes,No,Yes,1,United States,California,Mullentown,3600,"9.8162075, -107.229519",85.7771785,-163.491774,No,Yes,No,No,No,No internet service,Yes,No internet service,No internet service,Yes,Electronic check,Month-to-month,67,87.94,5891.98,No,0,47,2325,
4576-GCYE,Male,No,Yes,Yes,1,United States,California,Port Lisatown,69679,"-54.6281375, 138.669367",-1.9109065,-140.406228,No,No,DSL,No internet service,No,Yes,Yes,No internet service,No,No,Mailed check,One year,26,108.65,2824.9,Yes,1,99,6281,Moved
0915-DXMV,Male,Yes,No,Yes,1,United States,California,Richardsshire,45128,"45.1845995, 116.218967",-68.7315915,40.437797,No,No phone service,Fiber optic,Yes,No internet service,No,No internet service,No,Yes,No,Mailed check,Month-to-month,21,85.44,1794.24,Yes,1,52,4330,
6717-UNDN,Female,No,No,No,1,United States,California,West Matthewberg,4531,"-36.5222785, -138.752691",52.070223,21.385991,No,No phone service,DSL,No internet service,No internet service,No,No,Yes,No,Yes,Mailed check,One year,35,41.35,1447.25,Yes,1,92,2689,Price too high
8577-ZIWM,Male,Yes,No,No,1,United States,California,Danielsfurt,23630,"-68.3452465, 74.430783",67.31927,63.480207,Yes,Yes,DSL,No internet service,Yes,No,No internet service,Yes,No internet service,No,Electronic check,Month-to-month,8,97.26,778.08,Yes,1,70,5906,
6720-HBUU,Female,No,Yes,Yes,1,United States,California,New Gina,65004,"67.6472775, -8.824915",24.741457,39.576526,Yes,No phone service,No,No,No internet service,No internet service,Yes,No,No internet service,Yes,Electronic check,One year,9,85.06,765.54,No,0,38,5646,
5265-BWPE,Male,Yes,Yes,Yes,1,United States,California,Nguyenmouth,74595,"-60.562824, 30.775525",22.839738,-27.885736,No,No phone service,Fiber optic,Yes,No internet service,No internet service,No,Yes,No,Yes,Electronic check,One year,46,54.19,2492.74,No,0,88,4803,
7418-JZAK,Male,No,No,Yes,1,United States,California,Jamesborough,92531,"52.239035, -127.299781",-17.738309,170.331277,Yes,No,No,No,Yes,No,No internet service,No internet service,Yes,Yes,Bank transfer,Month-to-month,59,108.12,6379.08,Yes,1,75,7801,Price too high
7815-JFQX,Male,Yes,Yes,Yes,1,United States,California,New Anthony,18926,"30.1796545, -76.915967",-37.7256595,56.976888,No,No,No,Yes,No internet service,No,Yes,Yes,Yes,Yes,Credit card,One year,10,88.13,881.3,Yes,1,64,6922,Price too high
6627-MNUS,Male,Yes,No,No,1,United States,California,Christinechester,53755,"-28.6353675, -178.362013",-88.6646605,-23.171569,No,No phone service,Fiber optic,No internet service,No internet service,Yes,No,Yes,No,No,Bank transfer,Two year,52,67.18,3493.36,No,0,42,7145,
8802-XZSA,Female,Yes,Yes,Yes,1,United States,California,East Michael,45878,"7.2185645, -106.836665",-32.854709,-54.333423,Yes,No,DSL,No internet service,No,No internet service,No internet service,Yes,Yes,No,Mailed check,One year,37,34.78,1286.86,No,0,45,2411,
8498-LNHF,Female,No,Yes,Yes,1,United States,California,Lake Holly,98802,"9.083836, 112.855438",-44.981419,-94.176319,Yes,No phone service,No,No,No,No internet service,No internet service,No,Yes,Yes,Mailed check,One year,42,38.62,1622.04,Yes,1,64,7599,Price too high
9212-SLMF,Male,Yes,Yes,Yes,1,United States,California,New Lauramouth,19408,"20.7814625, -131.815488",86.162184,-95.587719,No,No,No,Yes,No,No,No,No internet service,No,Yes,Credit card,One year,3,22.68,68.04,Yes,1,75,7937,Price too high
3232-MQLV,Male,No,No,Yes,1,United States,California,Jonesstad,86175,"71.7236655, 149.664432",81.742614,90.380664,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No internet service,Yes,Credit card,One year,67,96.86,6489.62,No,0,30,6622,
